Timestep	MeanReward100Episodes	BestMeanReward	Episodes	Exploration	LearningRate	RunningTime
1720000	-11.25	-10.11	504	0.08765714285714286	9.53e-05	3.3190638502438863
1730000	-11.22	-10.11	507	0.08748571428571429	9.520000000000001e-05	3.315311110019684
1740000	-11.21	-10.11	510	0.08731428571428572	9.510000000000001e-05	3.3112297813097635
1750000	-11.13	-10.11	513	0.08714285714285715	9.5e-05	3.901678196589152
1760000	-10.94	-10.11	516	0.08697142857142857	9.49e-05	3.3363765319188436
1770000	-10.91	-10.11	520	0.0868	9.48e-05	3.334401516119639
1780000	-10.76	-10.11	523	0.08662857142857143	9.47e-05	3.337944702307383
1790000	-10.82	-10.11	526	0.08645714285714286	9.460000000000001e-05	3.4173195242881773
1800000	-10.81	-10.11	529	0.08628571428571429	9.45e-05	3.6530214190483092
1810000	-10.66	-10.11	532	0.08611428571428573	9.44e-05	3.544604245821635
1820000	-10.71	-10.11	535	0.08594285714285715	9.43e-05	3.367950137456258
1830000	-10.7	-10.11	538	0.08577142857142858	9.42e-05	3.302719744046529
1840000	-10.63	-10.11	541	0.08560000000000001	9.410000000000001e-05	3.2905569354693096
1850000	-10.64	-10.11	544	0.08542857142857144	9.400000000000001e-05	3.423291289806366
1860000	-10.56	-10.11	547	0.08525714285714286	9.39e-05	3.4182498852411904
1870000	-10.5	-10.11	550	0.08508571428571429	9.38e-05	3.4299240112304688
1880000	-10.42	-10.11	553	0.08491428571428572	9.37e-05	3.415124448140462
1890000	-10.3	-10.11	556	0.08474285714285715	9.36e-05	3.413266289234161
1900000	-10.32	-10.11	559	0.08457142857142858	9.350000000000001e-05	3.365554654598236
1910000	-10.11	-10.11	562	0.0844	9.340000000000001e-05	3.377612098058065
1920000	-10.1	-10.1	565	0.08422857142857143	9.33e-05	3.8620192726453144
1930000	-10.06	-10.06	568	0.08405714285714286	9.32e-05	4.107701206207276
1940000	-10.12	-10.06	571	0.08388571428571429	9.31e-05	3.7731517910957337
1950000	-10.15	-10.06	574	0.08371428571428571	9.300000000000001e-05	3.788564896583557
1960000	-10.04	-10.04	577	0.08354285714285714	9.290000000000001e-05	4.109725364049276
1970000	-9.97	-9.97	580	0.08337142857142857	9.28e-05	3.959637145201365
1980000	-9.87	-9.87	584	0.0832	9.27e-05	4.078044827779134
1990000	-9.9	-9.87	587	0.08302857142857142	9.26e-05	4.687499849001567
2000000	-9.9	-9.87	590	0.08285714285714287	9.25e-05	4.146035758654277
2010000	-9.93	-9.87	593	0.08268571428571429	9.240000000000001e-05	4.798753412564595
2020000	-9.85	-9.85	596	0.08251428571428572	9.230000000000001e-05	4.096750827630361
2030000	-9.91	-9.85	599	0.08234285714285715	9.22e-05	3.963943580786387
2040000	-9.86	-9.85	602	0.08217142857142858	9.21e-05	3.4485058466593426
2050000	-9.74	-9.74	605	0.082	9.2e-05	3.9534333030382793
2060000	-9.8	-9.74	608	0.08182857142857143	9.190000000000001e-05	3.3947589953740436
2070000	-9.75	-9.74	611	0.08165714285714286	9.180000000000001e-05	3.827146923542023
2080000	-9.61	-9.61	614	0.08148571428571429	9.17e-05	3.6864160577456158
2090000	-9.61	-9.59	617	0.08131428571428571	9.16e-05	3.5651583512624105
2100000	-9.64	-9.58	620	0.08114285714285714	9.15e-05	3.57231183052063
2110000	-9.73	-9.58	623	0.08097142857142857	9.14e-05	3.545086073875427
2120000	-9.66	-9.58	626	0.08080000000000001	9.130000000000001e-05	3.7288357893625896
2130000	-9.57	-9.54	630	0.08062857142857144	9.120000000000001e-05	3.386434749762217
2140000	-9.45	-9.45	633	0.08045714285714287	9.11e-05	4.17599915266037
2150000	-9.44	-9.44	636	0.0802857142857143	9.1e-05	3.5235743522644043
2160000	-9.5	-9.44	639	0.08011428571428572	9.09e-05	3.4309124390284222
2170000	-9.37	-9.37	642	0.07994285714285715	9.080000000000001e-05	3.427427307764689
2180000	-9.38	-9.32	645	0.07977142857142858	9.070000000000001e-05	3.765470814704895
2190000	-9.36	-9.32	648	0.0796	9.06e-05	5.344986565907797
2200000	-9.34	-9.32	651	0.07942857142857143	9.05e-05	3.8587945699691772
2210000	-9.28	-9.22	654	0.07925714285714286	9.04e-05	3.3055754979451497
2220000	-9.31	-9.22	657	0.07908571428571429	9.03e-05	3.68101509809494
2230000	-9.24	-9.22	661	0.07891428571428571	9.02e-05	5.038843206564585
2240000	-9.17	-9.17	664	0.07874285714285714	9.010000000000001e-05	3.914892896016439
2250000	-9.09	-9.07	667	0.07857142857142857	9e-05	3.3764365196228026
2260000	-9.01	-8.99	670	0.0784	8.99e-05	3.6934147675832114
2270000	-8.97	-8.97	673	0.07822857142857143	8.98e-05	6.171736534436544
2280000	-8.91	-8.91	676	0.07805714285714285	8.970000000000001e-05	5.341041135787964
2290000	-9.01	-8.91	679	0.07788571428571428	8.960000000000001e-05	4.385095600287119
2300000	-8.94	-8.91	682	0.07771428571428571	8.950000000000001e-05	4.0956181248029075
2310000	-8.78	-8.78	686	0.07754285714285715	8.94e-05	4.1951751987139385
2320000	-8.79	-8.78	689	0.07737142857142858	8.93e-05	4.376854729652405
2330000	-8.79	-8.78	692	0.0772	8.92e-05	6.557719711462656
2340000	-8.71	-8.71	695	0.07702857142857143	8.91e-05	5.134544078509013
2350000	-8.6	-8.6	698	0.07685714285714286	8.900000000000001e-05	4.302958428859711
2360000	-8.59	-8.58	702	0.07668571428571429	8.89e-05	4.08553671836853
2370000	-8.47	-8.47	705	0.07651428571428572	8.88e-05	4.123330008983612
2380000	-8.48	-8.42	708	0.07634285714285714	8.87e-05	4.049565680821737
2390000	-8.47	-8.42	711	0.07617142857142857	8.86e-05	3.4983527938524883
2400000	-8.56	-8.42	714	0.076	8.850000000000001e-05	5.671510438124339
2410000	-8.52	-8.42	717	0.07582857142857144	8.840000000000001e-05	3.9264063318570455
2420000	-8.43	-8.42	720	0.07565714285714287	8.83e-05	3.3659080704053244
2430000	-8.32	-8.32	723	0.0754857142857143	8.82e-05	3.3702848315238954
2440000	-8.31	-8.25	727	0.07531428571428572	8.81e-05	3.3544384558995564
2450000	-8.31	-8.25	730	0.07514285714285715	8.8e-05	3.782843204339345
2460000	-8.35	-8.25	733	0.07497142857142858	8.790000000000001e-05	3.9289838234583536
2470000	-8.31	-8.25	736	0.0748	8.78e-05	3.751538650194804
2480000	-8.28	-8.25	739	0.07462857142857143	8.77e-05	3.9242220560709637
2490000	-8.43	-8.25	742	0.07445714285714286	8.76e-05	2.9692275762557983
2500000	-8.59	-8.25	745	0.07428571428571429	8.75e-05	2.9664387106895447
2510000	-8.62	-8.25	748	0.07411428571428572	8.740000000000001e-05	2.958968778451284
2520000	-8.68	-8.25	751	0.07394285714285714	8.730000000000001e-05	2.9917088667551677
2530000	-8.75	-8.25	754	0.07377142857142857	8.72e-05	3.104900642236074
2540000	-8.75	-8.25	757	0.0736	8.71e-05	3.1394275069236754
2550000	-8.82	-8.25	760	0.07342857142857143	8.7e-05	3.1454425851504006
2560000	-8.94	-8.25	764	0.07325714285714285	8.69e-05	3.0425822337468467
2570000	-9.01	-8.25	767	0.07308571428571428	8.680000000000001e-05	3.716412540276845
2580000	-9.09	-8.25	770	0.07291428571428571	8.67e-05	3.0356763044993085
2590000	-9.05	-8.25	773	0.07274285714285714	8.66e-05	3.0352928201357523
2600000	-8.95	-8.25	776	0.07257142857142856	8.65e-05	3.0659743189811706
2610000	-8.83	-8.25	779	0.0724	8.64e-05	3.2826354106267295
2620000	-8.73	-8.25	782	0.07222857142857143	8.630000000000001e-05	3.391442561149597
2630000	-8.67	-8.25	786	0.07205714285714286	8.620000000000001e-05	2.9980410893758136
2640000	-8.64	-8.25	789	0.07188571428571429	8.61e-05	3.0941913882891336
2650000	-8.65	-8.25	792	0.07171428571428572	8.6e-05	3.92466881275177
2660000	-8.78	-8.25	795	0.07154285714285714	8.59e-05	4.019753130276998
2670000	-8.87	-8.25	798	0.07137142857142857	8.58e-05	3.7091802875200908
2680000	-8.83	-8.25	801	0.0712	8.570000000000001e-05	3.6070287585258485
2690000	-8.75	-8.25	804	0.07102857142857143	8.560000000000001e-05	3.461464893817902
2700000	-8.64	-8.25	807	0.07085714285714285	8.55e-05	3.8846070528030396
2710000	-8.5	-8.25	810	0.07068571428571428	8.54e-05	3.067417335510254
2720000	-8.49	-8.25	813	0.07051428571428571	8.53e-05	3.0794758081436155
2730000	-8.39	-8.25	816	0.07034285714285715	8.520000000000001e-05	3.059970239798228
2740000	-8.37	-8.25	820	0.07017142857142858	8.510000000000001e-05	3.469028377532959
2750000	-8.46	-8.25	823	0.07	8.5e-05	3.0469836870829266
2760000	-8.35	-8.25	826	0.06982857142857143	8.49e-05	3.1561550378799437
2770000	-8.2	-8.19	829	0.06965714285714286	8.48e-05	3.227693434556325
2780000	-8.19	-8.18	832	0.06948571428571429	8.47e-05	5.233504537741343
2790000	-8.19	-8.18	835	0.06931428571428572	8.46e-05	3.2132184982299803
2800000	-8.21	-8.16	838	0.06914285714285714	8.450000000000001e-05	3.0977415204048158
2810000	-8.15	-8.14	841	0.06897142857142857	8.44e-05	3.201927097638448
2820000	-8.16	-8.14	844	0.0688	8.43e-05	3.2950164953867596
2830000	-8.0	-8.0	848	0.06862857142857143	8.42e-05	3.0240869879722596
2840000	-7.93	-7.91	851	0.06845714285714286	8.410000000000001e-05	3.0113885164260865
2850000	-7.88	-7.88	854	0.06828571428571428	8.400000000000001e-05	3.6408412059148154
2860000	-7.83	-7.83	857	0.06811428571428571	8.39e-05	3.584451385339101
2870000	-7.7	-7.7	860	0.06794285714285714	8.38e-05	3.1621226191520693
2880000	-7.66	-7.66	863	0.06777142857142857	8.37e-05	3.0185142000516256
2890000	-7.5	-7.5	867	0.0676	8.36e-05	3.0316572388013205
2900000	-7.47	-7.46	870	0.06742857142857142	8.35e-05	3.167353630065918
2910000	-7.52	-7.42	873	0.06725714285714286	8.340000000000001e-05	2.9870920221010846
2920000	-7.56	-7.42	876	0.06708571428571429	8.33e-05	2.984473450978597
2930000	-7.61	-7.42	879	0.06691428571428572	8.32e-05	3.1507102807362872
2940000	-7.77	-7.42	882	0.06674285714285715	8.31e-05	3.6683637698491416
2950000	-7.93	-7.42	885	0.06657142857142857	8.3e-05	3.037318487962087
2960000	-7.96	-7.42	888	0.0664	8.290000000000001e-05	3.2659574309984842
2970000	-7.97	-7.42	891	0.06622857142857143	8.280000000000001e-05	3.0316484292348225
2980000	-7.92	-7.42	894	0.06605714285714286	8.27e-05	3.0916322072347007
2990000	-7.84	-7.42	897	0.0658857142857143	8.26e-05	3.2951725125312805
3000000	-7.78	-7.42	900	0.06571428571428573	8.25e-05	3.0142797112464903
3010000	-7.84	-7.42	904	0.06554285714285715	8.24e-05	2.907966840267181
3020000	-7.97	-7.42	907	0.06537142857142858	8.230000000000001e-05	3.002896773815155
3030000	-7.98	-7.42	910	0.06520000000000001	8.22e-05	3.25823659102122
3040000	-8.02	-7.42	913	0.06502857142857144	8.21e-05	3.165455357233683
3050000	-8.11	-7.42	916	0.06485714285714286	8.2e-05	3.5894991715749103
3060000	-8.05	-7.42	919	0.06468571428571429	8.190000000000001e-05	3.3608682990074157
3070000	-8.01	-7.42	922	0.06451428571428572	8.180000000000001e-05	3.2883553862571717
3080000	-8.13	-7.42	925	0.06434285714285715	8.170000000000001e-05	3.4236582120259604
3090000	-8.28	-7.42	928	0.06417142857142857	8.16e-05	3.1837244590123492
3100000	-8.28	-7.42	932	0.064	8.15e-05	3.3815468311309815
3110000	-8.35	-7.42	935	0.06382857142857143	8.14e-05	3.068514013290405
3120000	-8.31	-7.42	938	0.06365714285714286	8.13e-05	3.0796177983283997
3130000	-8.36	-7.42	941	0.06348571428571428	8.120000000000001e-05	3.2946749369303387
3140000	-8.21	-7.42	944	0.06331428571428571	8.11e-05	3.181812067826589
3150000	-8.19	-7.42	947	0.06314285714285714	8.1e-05	3.2341049234072368
3160000	-8.24	-7.42	950	0.06297142857142857	8.09e-05	3.0849961201349894
3170000	-8.18	-7.42	953	0.0628	8.08e-05	3.287070421377818
3180000	-8.28	-7.42	956	0.06262857142857142	8.070000000000001e-05	3.3636272311210633
3190000	-8.43	-7.42	959	0.06245714285714286	8.060000000000001e-05	3.274648710091909
3200000	-8.45	-7.42	962	0.062285714285714285	8.05e-05	3.189235993226369
3210000	-8.58	-7.42	966	0.06211428571428571	8.04e-05	3.0952615181605023
3220000	-8.55	-7.42	969	0.06194285714285714	8.03e-05	3.243721346060435
3230000	-8.45	-7.42	972	0.06177142857142857	8.02e-05	2.940415358543396
3240000	-8.44	-7.42	975	0.0616	8.01e-05	2.9218786040941875
3250000	-8.41	-7.42	978	0.06142857142857143	8e-05	2.8452204783757526
3260000	-8.31	-7.42	981	0.06125714285714286	7.99e-05	3.1612078030904134
3270000	-8.22	-7.42	984	0.061085714285714285	7.98e-05	3.229745026429494
3280000	-8.23	-7.42	987	0.06091428571428572	7.97e-05	2.946057220300039
3290000	-8.27	-7.42	991	0.06074285714285715	7.960000000000001e-05	3.0716674884160358
3300000	-8.23	-7.42	994	0.060571428571428575	7.950000000000001e-05	3.0440247019131976
3310000	-8.24	-7.42	997	0.0604	7.94e-05	2.982568101088206
3320000	-8.22	-7.42	1000	0.06022857142857143	7.93e-05	3.5469518939654034
3330000	-8.4	-7.42	1003	0.06005714285714286	7.92e-05	3.0888453404108684
3340000	-8.36	-7.42	1006	0.059885714285714285	7.91e-05	2.908687686920166
3350000	-8.47	-7.42	1009	0.05971428571428571	7.900000000000001e-05	2.938229489326477
3360000	-8.37	-7.42	1012	0.05954285714285714	7.890000000000001e-05	3.3161158561706543
3370000	-8.3	-7.42	1016	0.059371428571428575	7.88e-05	2.873896320660909
3380000	-8.38	-7.42	1019	0.0592	7.87e-05	2.913386571407318
3390000	-8.41	-7.42	1022	0.05902857142857143	7.86e-05	3.1717494050661723
3400000	-8.43	-7.42	1025	0.05885714285714286	7.850000000000001e-05	2.8839210947354634
3410000	-8.38	-7.42	1028	0.058685714285714285	7.840000000000001e-05	3.1450901428858438
3420000	-8.46	-7.42	1031	0.05851428571428571	7.83e-05	2.9235188325246173
3430000	-8.4	-7.42	1034	0.05834285714285714	7.82e-05	2.862979805469513
3440000	-8.38	-7.42	1037	0.05817142857142857	7.81e-05	2.897622895240784
3450000	-8.39	-7.42	1040	0.058	7.8e-05	3.4776325543721516
3460000	-8.43	-7.42	1043	0.05782857142857143	7.79e-05	2.89533075094223
3470000	-8.56	-7.42	1047	0.05765714285714286	7.780000000000001e-05	2.8646074732144675
3480000	-8.57	-7.42	1050	0.057485714285714286	7.77e-05	2.8615452647209167
3490000	-8.53	-7.42	1053	0.05731428571428571	7.76e-05	3.141734278202057
3500000	-8.56	-7.42	1056	0.05714285714285715	7.75e-05	2.939748779932658
3510000	-8.56	-7.42	1059	0.056971428571428576	7.740000000000001e-05	3.0683048248291014
3520000	-8.55	-7.42	1062	0.0568	7.730000000000001e-05	2.9088447014490764
3530000	-8.56	-7.42	1065	0.05662857142857143	7.72e-05	3.4566992282867433
3540000	-8.63	-7.42	1069	0.05645714285714286	7.71e-05	3.0524939338366193
3550000	-8.71	-7.42	1072	0.056285714285714286	7.7e-05	2.865458909670512
3560000	-8.68	-7.42	1075	0.056114285714285714	7.69e-05	2.8581352631251016
