Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
40.4951331615448	22	9.45283	0.75400907	11.0	8.0	9.452830188679245	0.7540091019882297	1002	23144
41.93578219413757	23	9.443397	0.76577973	11.0	8.0	9.443396226415095	0.765779768814365	1001	24145
43.40290880203247	24	9.35514	0.8117403	11.0	8.0	9.355140186915888	0.8117402149760174	1001	25146
44.9185254573822	25	9.314815	0.74097216	11.0	8.0	9.314814814814815	0.7409721860645392	1006	26152
46.44842791557312	26	9.364486	0.8133526	11.0	8.0	9.36448598130841	0.8133526251227878	1002	27154
48.29620122909546	27	9.373832	0.7553345	11.0	8.0	9.373831775700934	0.7553344804178225	1003	28157
49.7918598651886	28	9.256881	0.7710789	11.0	8.0	9.256880733944953	0.7710789500715851	1009	29166
51.437963247299194	29	9.373832	0.7428584	11.0	8.0	9.373831775700934	0.7428583906257068	1003	30169
52.90716552734375	30	9.401869	0.7955461	11.0	8.0	9.401869158878505	0.7955461661693614	1006	31175
54.389599323272705	31	9.35514	0.80014414	11.0	8.0	9.355140186915888	0.8001441044113642	1001	32176
57.45064377784729	32	9.324074	0.70486015	11.0	8.0	9.324074074074074	0.7048601608580835	1007	33183
59.01237511634827	33	9.324074	0.6780787	11.0	8.0	9.324074074074074	0.6780787633659133	1007	34190
60.513317584991455	34	9.490566	0.7300204	11.0	8.0	9.49056603773585	0.7300204574397396	1006	35196
62.08960485458374	35	9.277778	0.7432827	11.0	8.0	9.277777777777779	0.7432826755699806	1002	36198
63.67034554481506	36	9.35514	0.65925956	11.0	8.0	9.355140186915888	0.6592595173289121	1001	37199
65.18272829055786	37	9.333333	0.8277591	11.0	8.0	9.333333333333334	0.8277591347639635	1008	38207
66.97100853919983	38	9.411215	0.7482474	11.0	8.0	9.411214953271028	0.7482474355606764	1007	39214
68.52692317962646	39	9.277778	0.7307192	11.0	8.0	9.277777777777779	0.7307192465536613	1002	40216
70.13061332702637	40	9.439252	0.6581987	10.0	8.0	9.439252336448599	0.6581987611835144	1010	41226
71.67471551895142	41	9.420561	0.7738407	11.0	8.0	9.42056074766355	0.7738408054012879	1008	42234
73.35601544380188	42	9.392524	0.77044713	11.0	8.0	9.392523364485982	0.7704472465616804	1005	43239
75.01886057853699	43	9.364486	0.8471229	11.0	8.0	9.36448598130841	0.8471229303644605	1002	44241
76.68617796897888	44	9.268518	0.7404513	11.0	8.0	9.268518518518519	0.7404513323527688	1001	45242
78.28292441368103	45	9.35514	0.7266919	11.0	8.0	9.355140186915888	0.7266918570577103	1001	46243
79.91031384468079	46	9.35514	0.7137153	11.0	8.0	9.355140186915888	0.713715255777076	1001	47244
81.38331246376038	47	9.35514	0.71371526	11.0	8.0	9.355140186915888	0.713715255777076	1001	48245
82.89892768859863	48	9.314815	0.74097216	11.0	8.0	9.314814814814815	0.7409721860645391	1006	49251
84.4738552570343	49	9.229358	0.6858067	11.0	8.0	9.229357798165138	0.6858066638910371	1006	50257
86.28695464134216	50	9.314815	0.7533646	11.0	8.0	9.314814814814815	0.7533646521039997	1006	51263
87.79194974899292	51	9.229358	0.7497159	11.0	8.0	9.229357798165138	0.7497158791858479	1006	52269
89.28184080123901	52	9.35514	0.7519736	11.0	8.0	9.355140186915888	0.7519735585006146	1001	53270
90.80253577232361	53	9.256881	0.7590877	11.0	8.0	9.256880733944953	0.7590876915022973	1009	54279
92.26938152313232	54	9.305555	0.699978	11.0	8.0	9.305555555555555	0.699977953797453	1005	55284
93.76222920417786	55	9.296296	0.6420347	11.0	8.0	9.296296296296296	0.6420346601244339	1004	56288
95.37305498123169	56	9.420561	0.8207288	11.0	8.0	9.42056074766355	0.8207289121532766	1008	57296
96.88731265068054	57	9.211009	0.8135706	11.0	8.0	9.211009174311927	0.8135706156842336	1004	58300
98.4503846168518	58	9.314815	0.77755725	11.0	8.0	9.314814814814815	0.7775572879710005	1006	59306
101.67069125175476	59	9.296296	0.73609656	11.0	8.0	9.296296296296296	0.7360965523833998	1004	60310
104.12096285820007	60	9.401869	0.81870437	11.0	8.0	9.401869158878505	0.8187043911430196	1006	61316
105.79062795639038	61	9.314815	0.78937554	11.0	8.0	9.314814814814815	0.789375610590634	1006	62322
107.6228437423706	62	9.392524	0.7202934	11.0	8.0	9.392523364485982	0.7202934156260821	1005	63327
109.2694296836853	63	9.4811325	0.66205984	11.0	8.0	9.481132075471699	0.6620598513027453	1005	64332
110.80439352989197	64	9.314815	0.70248437	11.0	8.0	9.314814814814815	0.7024843236440984	1006	65338
112.4035062789917	65	9.401869	0.759486	11.0	8.0	9.401869158878505	0.7594859683704689	1006	66344
113.93593525886536	66	9.351851	0.6428354	11.0	8.0	9.351851851851851	0.6428353688040661	1010	67354
115.43585729598999	67	9.383178	0.66480076	11.0	8.0	9.383177570093459	0.6648007193935979	1004	68358
116.9814100265503	68	9.229358	0.69905615	10.0	8.0	9.229357798165138	0.6990560807907795	1006	69364
119.20820713043213	69	9.401869	0.7837105	11.0	8.0	9.401869158878505	0.7837104782518366	1006	70370
120.83023762702942	70	9.392524	0.7071994	11.0	8.0	9.392523364485982	0.7071994172857052	1005	71375
123.73029851913452	71	9.19266	0.7478048	11.0	8.0	9.192660550458715	0.7478049127454984	1002	72377
125.6106026172638	72	9.401869	0.759486	11.0	8.0	9.401869158878505	0.7594859683704689	1006	73383
127.27140235900879	73	9.443397	0.74073124	11.0	8.0	9.443396226415095	0.7407312638661736	1001	74384
129.05337762832642	74	9.392524	0.745792	11.0	8.0	9.392523364485982	0.7457920502153272	1005	75389
130.7305769920349	75	9.420561	0.7616679	11.0	8.0	9.42056074766355	0.7616679088152968	1008	76397
132.61233496665955	76	9.443397	0.74073124	11.0	8.0	9.443396226415095	0.7407312638661736	1001	77398
134.34777998924255	77	9.220183	0.7463402	11.0	8.0	9.220183486238533	0.7463402840151464	1005	78403
136.1180567741394	78	9.462264	0.7791447	11.0	8.0	9.462264150943396	0.7791447694323007	1003	79406
137.72158312797546	79	9.439252	0.79927033	11.0	8.0	9.439252336448599	0.7992703459149645	1010	80416
139.58424425125122	80	9.333333	0.7328281	11.0	8.0	9.333333333333334	0.73282810879294	1008	81424
141.47454810142517	81	9.373832	0.779688	11.0	8.0	9.373831775700934	0.7796879855930545	1003	82427
143.13682460784912	82	9.35514	0.8001442	11.0	8.0	9.355140186915888	0.8001441044113642	1001	83428
144.82709956169128	83	9.383178	0.7568363	11.0	8.0	9.383177570093459	0.7568362557393589	1004	84432
146.3828010559082	84	9.439252	0.75104374	11.0	8.0	9.439252336448599	0.7510437608547454	1010	85442
147.86810684204102	85	9.333333	0.69388866	11.0	8.0	9.333333333333334	0.693888666488711	1008	86450
149.44949173927307	86	9.462264	0.64682865	11.0	8.0	9.462264150943396	0.6468286685442245	1003	87453
151.1515564918518	87	9.268518	0.7650524	11.0	8.0	9.268518518518519	0.7650524247527273	1001	88454
152.64010667800903	88	9.392524	0.7202934	11.0	8.0	9.392523364485982	0.7202934156260821	1005	89459
154.09810185432434	89	9.19266	0.7719517	11.0	8.0	9.192660550458715	0.7719517052463349	1002	90461
155.71176838874817	90	9.296296	0.7485697	11.0	8.0	9.296296296296296	0.7485697382002866	1004	91465
157.6116964817047	91	9.392524	0.745792	11.0	8.0	9.392523364485982	0.7457920502153272	1005	92470
159.15954113006592	92	9.533334	0.7180219	11.0	8.0	9.533333333333333	0.7180219742846006	1001	93471
160.66620182991028	93	9.35514	0.7883775	11.0	8.0	9.355140186915888	0.7883774470640427	1001	94472
162.25254821777344	94	9.305555	0.64489925	11.0	8.0	9.305555555555555	0.6448992647913278	1005	95477
163.7508988380432	95	9.364486	0.74121046	11.0	8.0	9.36448598130841	0.7412104694915271	1002	96479
165.28822016716003	96	9.392524	0.7824835	11.0	8.0	9.392523364485982	0.7824835771564291	1005	97484
166.8044171333313	97	9.314815	0.72836894	11.0	8.0	9.314814814814815	0.7283689051591531	1006	98490
168.35433268547058	98	9.287037	0.6945679	11.0	8.0	9.287037037037036	0.6945678902625814	1003	99493
170.0248942375183	99	9.324074	0.77970445	11.0	8.0	9.324074074074074	0.7797044039095805	1007	100500
