Timestep	MeanReward100Episodes	BestMeanReward	Episodes	Exploration	LearningRate	RunningTime
1580000	40.23	40.23	949	0.09005714285714286	9.67e-05	3.711261280377706
1590000	40.29	40.49	957	0.08988571428571429	9.66e-05	3.6509531219800313
1600000	40.61	40.61	964	0.08971428571428572	9.65e-05	3.6452723105748492
1610000	40.06	40.64	971	0.08954285714285715	9.64e-05	3.6058413704236347
1620000	39.68	40.64	978	0.08937142857142857	9.630000000000001e-05	3.808846875031789
1630000	39.03	40.64	984	0.0892	9.620000000000001e-05	3.3935536702473956
1640000	39.55	40.64	991	0.08902857142857143	9.61e-05	4.295474223295847
1650000	39.5	40.64	999	0.08885714285714286	9.6e-05	3.5601932048797607
1660000	39.14	40.64	1007	0.08868571428571428	9.59e-05	4.072195247809092
1670000	39.08	40.64	1014	0.08851428571428571	9.58e-05	3.446557184060415
1680000	38.03	40.64	1022	0.08834285714285715	9.570000000000001e-05	4.332266275087992
1690000	37.55	40.64	1030	0.08817142857142858	9.56e-05	5.355371216932933
1700000	38.17	40.64	1039	0.08800000000000001	9.55e-05	3.3932655572891237
1710000	39.41	40.64	1047	0.08782857142857144	9.54e-05	3.381845430533091
1720000	39.43	40.64	1055	0.08765714285714286	9.53e-05	4.171372564633687
1730000	40.67	40.67	1063	0.08748571428571429	9.520000000000001e-05	4.838859685262045
1740000	41.93	41.93	1071	0.08731428571428572	9.510000000000001e-05	3.6894152879714968
1750000	42.97	42.97	1080	0.08714285714285715	9.5e-05	3.478770999113719
1760000	44.85	44.85	1087	0.08697142857142857	9.49e-05	5.015929158528646
1770000	45.73	45.73	1096	0.0868	9.48e-05	5.6070246458053585
1780000	45.98	45.98	1104	0.08662857142857143	9.47e-05	5.212932598590851
1790000	46.47	46.65	1112	0.08645714285714286	9.460000000000001e-05	4.160823249816895
1800000	46.51	47.26	1119	0.08628571428571429	9.45e-05	4.152953326702118
1810000	47.03	47.26	1127	0.08611428571428573	9.44e-05	4.241989882787069
1820000	47.48	47.59	1135	0.08594285714285715	9.43e-05	5.3239170670509335
1830000	46.54	47.59	1144	0.08577142857142858	9.42e-05	6.00337772766749
1840000	47.87	47.95	1153	0.08560000000000001	9.410000000000001e-05	4.964720185597738
1850000	47.16	47.95	1162	0.08542857142857144	9.400000000000001e-05	4.099874667326609
1860000	46.12	47.95	1169	0.08525714285714286	9.39e-05	4.099923849105835
1870000	45.49	47.95	1176	0.08508571428571429	9.38e-05	4.168472107251485
1880000	44.87	47.95	1184	0.08491428571428572	9.37e-05	3.8552618463834127
1890000	44.74	47.95	1192	0.08474285714285715	9.36e-05	4.282123494148254
1900000	44.11	47.95	1200	0.08457142857142858	9.350000000000001e-05	5.292157836755117
1910000	43.97	47.95	1208	0.0844	9.340000000000001e-05	3.4714870929718016
1920000	44.53	47.95	1216	0.08422857142857143	9.33e-05	3.4072534243265786
1930000	46.57	47.95	1225	0.08405714285714286	9.32e-05	3.379609843095144
1940000	47.26	47.95	1234	0.08388571428571429	9.31e-05	3.2690796415011087
1950000	47.5	47.95	1242	0.08371428571428571	9.300000000000001e-05	3.3545319080352782
1960000	47.91	48.05	1252	0.08354285714285714	9.290000000000001e-05	4.083253220717112
1970000	48.89	48.89	1261	0.08337142857142857	9.28e-05	3.667379168669383
1980000	50.56	50.56	1270	0.0832	9.27e-05	3.515258324146271
1990000	51.85	51.85	1278	0.08302857142857142	9.26e-05	3.003154746691386
2000000	52.65	52.71	1286	0.08285714285714287	9.25e-05	2.951642755667369
2010000	52.93	52.93	1294	0.08268571428571429	9.240000000000001e-05	2.9888718485832215
2020000	53.33	53.4	1302	0.08251428571428572	9.230000000000001e-05	3.0001235127449037
2030000	52.78	53.62	1310	0.08234285714285715	9.22e-05	3.1837263147036237
2040000	52.25	53.62	1318	0.08217142857142858	9.21e-05	3.144963300228119
2050000	51.97	53.62	1326	0.082	9.2e-05	3.070036188761393
2060000	52.0	53.62	1335	0.08182857142857143	9.190000000000001e-05	3.2123507142066954
2070000	52.32	53.62	1344	0.08165714285714286	9.180000000000001e-05	3.620903992652893
2080000	52.1	53.62	1353	0.08148571428571429	9.17e-05	2.985458326339722
2090000	51.14	53.62	1361	0.08131428571428571	9.16e-05	3.0828514297803244
2100000	50.95	53.62	1369	0.08114285714285714	9.15e-05	3.1340055227279664
2110000	50.23	53.62	1377	0.08097142857142857	9.14e-05	3.337166686852773
2120000	50.68	53.62	1386	0.08080000000000001	9.130000000000001e-05	3.3291757861773172
2130000	51.7	53.62	1395	0.08062857142857144	9.120000000000001e-05	3.0551265637079874
2140000	51.18	53.62	1404	0.08045714285714287	9.11e-05	3.09737100203832
2150000	52.13	53.62	1413	0.0802857142857143	9.1e-05	4.452709484100342
2160000	52.97	53.62	1422	0.08011428571428572	9.09e-05	3.8167685985565187
2170000	52.81	53.62	1431	0.07994285714285715	9.080000000000001e-05	3.6960471749305723
2180000	52.04	53.62	1440	0.07977142857142858	9.070000000000001e-05	3.418538276354472
2190000	52.42	53.62	1449	0.0796	9.06e-05	3.8595208406448362
2200000	53.5	53.62	1458	0.07942857142857143	9.05e-05	3.6088383356730143
2210000	53.36	53.62	1468	0.07925714285714286	9.04e-05	3.020068915685018
2220000	55.09	55.35	1478	0.07908571428571429	9.03e-05	3.153242878119151
2230000	55.32	55.65	1487	0.07891428571428571	9.02e-05	3.304323101043701
2240000	55.23	55.65	1496	0.07874285714285714	9.010000000000001e-05	3.2543997248013814
2250000	55.73	55.91	1505	0.07857142857142857	9e-05	3.0937652428944906
2260000	55.22	55.91	1514	0.0784	8.99e-05	3.190980128447215
2270000	54.9	55.91	1524	0.07822857142857143	8.98e-05	4.084263527393341
2280000	56.04	56.04	1534	0.07805714285714285	8.970000000000001e-05	4.509261687596639
2290000	57.51	57.51	1545	0.07788571428571428	8.960000000000001e-05	3.0217023650805155
2300000	58.44	58.44	1554	0.07771428571428571	8.950000000000001e-05	3.1419367671012877
2310000	58.94	58.94	1565	0.07754285714285715	8.94e-05	3.3900486707687376
2320000	59.07	59.32	1575	0.07737142857142858	8.93e-05	3.075731603304545
2330000	58.76	59.32	1584	0.0772	8.92e-05	3.060561982790629
2340000	58.94	59.32	1594	0.07702857142857143	8.91e-05	3.0672162055969237
2350000	59.44	59.44	1603	0.07685714285714286	8.900000000000001e-05	4.058807770411174
2360000	60.25	60.25	1612	0.07668571428571429	8.89e-05	3.268603269259135
2370000	61.4	61.4	1623	0.07651428571428572	8.88e-05	3.0372647285461425
2380000	61.08	61.4	1633	0.07634285714285714	8.87e-05	2.959049085776011
2390000	60.55	61.4	1644	0.07617142857142857	8.86e-05	3.2850762168566385
2400000	60.46	61.4	1653	0.076	8.850000000000001e-05	3.017317795753479
2410000	59.21	61.4	1662	0.07582857142857144	8.840000000000001e-05	2.9921563506126403
2420000	59.09	61.4	1673	0.07565714285714287	8.83e-05	3.014970088005066
2430000	59.09	61.4	1682	0.0754857142857143	8.82e-05	3.480026598771413
2440000	58.75	61.4	1692	0.07531428571428572	8.81e-05	3.3158315340677897
2450000	59.24	61.4	1703	0.07514285714285715	8.8e-05	3.2205132087071737
2460000	60.18	61.4	1713	0.07497142857142858	8.790000000000001e-05	3.0845388770103455
2470000	59.11	61.4	1723	0.0748	8.78e-05	3.0206494609514873
2480000	58.73	61.4	1733	0.07462857142857143	8.77e-05	3.377804668744405
2490000	59.46	61.4	1744	0.07445714285714286	8.76e-05	3.0493354399998984
2500000	58.38	61.4	1753	0.07428571428571429	8.75e-05	2.933444877465566
2510000	58.31	61.4	1762	0.07411428571428572	8.740000000000001e-05	2.9671712795893352
2520000	57.74	61.4	1772	0.07394285714285714	8.730000000000001e-05	3.0470072269439696
2530000	57.09	61.4	1782	0.07377142857142857	8.72e-05	3.4041287700335183
2540000	58.08	61.4	1792	0.0736	8.71e-05	3.0030346790949505
2550000	57.26	61.4	1801	0.07342857142857143	8.7e-05	3.8783289472262066
2560000	57.48	61.4	1812	0.07325714285714285	8.69e-05	3.0923357446988424
2570000	58.26	61.4	1823	0.07308571428571428	8.680000000000001e-05	3.6092604398727417
2580000	58.17	61.4	1832	0.07291428571428571	8.67e-05	3.1371084888776144
2590000	57.44	61.4	1842	0.07274285714285714	8.66e-05	3.2866191546122234
2600000	58.35	61.4	1852	0.07257142857142856	8.65e-05	3.271250069141388
2610000	58.83	61.4	1862	0.0724	8.64e-05	3.040925753116608
2620000	58.74	61.4	1872	0.07222857142857143	8.630000000000001e-05	3.272287066777547
2630000	59.5	61.4	1883	0.07205714285714286	8.620000000000001e-05	3.132780635356903
2640000	59.91	61.4	1893	0.07188571428571429	8.61e-05	3.247169868151347
2650000	59.97	61.4	1904	0.07171428571428572	8.6e-05	3.169849971930186
2660000	60.19	61.4	1915	0.07154285714285714	8.59e-05	3.182447954018911
2670000	60.62	61.4	1926	0.07137142857142857	8.58e-05	3.4768935600916544
2680000	61.35	61.4	1937	0.0712	8.570000000000001e-05	3.0246667742729185
2690000	61.8	61.9	1948	0.07102857142857143	8.560000000000001e-05	3.493304451306661
2700000	62.72	62.86	1959	0.07085714285714285	8.55e-05	3.061361853281657
2710000	62.8	63.12	1969	0.07068571428571428	8.54e-05	3.2234211524327594
2720000	63.24	63.46	1980	0.07051428571428571	8.53e-05	3.057231684525808
2730000	63.31	63.82	1990	0.07034285714285715	8.520000000000001e-05	2.93906596104304
2740000	64.18	64.18	2002	0.07017142857142858	8.510000000000001e-05	3.361160171031952
2750000	65.01	65.04	2014	0.07	8.5e-05	3.0943277438481647
2760000	64.36	65.04	2024	0.06982857142857143	8.49e-05	3.41422967116038
2770000	64.58	65.04	2035	0.06965714285714286	8.48e-05	2.999474279085795
2780000	64.26	65.04	2045	0.06948571428571429	8.47e-05	2.9784420649210612
2790000	64.35	65.04	2056	0.06931428571428572	8.46e-05	3.110603670279185
2800000	65.66	65.66	2068	0.06914285714285714	8.450000000000001e-05	2.915106209119161
2810000	65.96	66.16	2079	0.06897142857142857	8.44e-05	3.1922197500864664
2820000	67.18	67.18	2091	0.0688	8.43e-05	2.859343409538269
2830000	67.19	67.73	2102	0.06862857142857143	8.42e-05	2.9288273175557453
2840000	66.76	67.73	2113	0.06845714285714286	8.410000000000001e-05	2.8842381397883097
2850000	67.19	67.73	2123	0.06828571428571428	8.400000000000001e-05	3.259920120239258
2860000	66.76	67.73	2133	0.06811428571428571	8.39e-05	3.051065381368001
2870000	66.88	67.73	2144	0.06794285714285714	8.38e-05	2.9120605985323587
2880000	66.15	67.73	2153	0.06777142857142857	8.37e-05	3.0971543908119203
2890000	66.24	67.73	2165	0.0676	8.36e-05	2.975939603646596
2900000	66.37	67.73	2177	0.06742857142857142	8.35e-05	3.0005741516749063
2910000	66.13	67.73	2187	0.06725714285714286	8.340000000000001e-05	3.10845365524292
2920000	65.99	67.73	2199	0.06708571428571429	8.33e-05	2.8817166566848753
2930000	66.26	67.73	2210	0.06691428571428572	8.32e-05	2.8907506664594016
2940000	66.33	67.73	2222	0.06674285714285715	8.31e-05	3.253922140598297
2950000	66.26	67.73	2232	0.06657142857142857	8.3e-05	3.1766623854637146
2960000	66.62	67.73	2243	0.0664	8.290000000000001e-05	2.87351154088974
2970000	67.41	67.73	2254	0.06622857142857143	8.280000000000001e-05	2.881696899731954
2980000	67.77	67.94	2265	0.06605714285714286	8.27e-05	3.10705908536911
2990000	67.21	67.94	2276	0.0658857142857143	8.26e-05	2.94967489639918
3000000	67.28	67.94	2286	0.06571428571428573	8.25e-05	3.1233483870824177
3010000	66.66	67.94	2297	0.06554285714285715	8.24e-05	2.8932252804438274
3020000	67.69	67.97	2309	0.06537142857142858	8.230000000000001e-05	3.1165662964185077
3030000	67.95	68.17	2320	0.06520000000000001	8.22e-05	3.4078734079996744
3040000	68.07	68.57	2331	0.06502857142857144	8.21e-05	2.8772419095039368
3050000	68.96	69.26	2343	0.06485714285714286	8.2e-05	2.8812241276105244
3060000	69.64	69.73	2355	0.06468571428571429	8.190000000000001e-05	2.8867950399716693
3070000	69.28	69.83	2366	0.06451428571428572	8.180000000000001e-05	3.2463467717170715
3080000	69.7	69.94	2377	0.06434285714285715	8.170000000000001e-05	2.891938583056132
3090000	69.44	69.94	2388	0.06417142857142857	8.16e-05	2.9979241053263346
3100000	69.94	70.33	2400	0.064	8.15e-05	3.315044629573822
3110000	69.45	70.33	2411	0.06382857142857143	8.14e-05	3.5898847897847492
3120000	69.51	70.33	2423	0.06365714285714286	8.13e-05	2.933024489879608
3130000	70.0	70.33	2435	0.06348571428571428	8.120000000000001e-05	2.8845301230748492
3140000	69.84	70.33	2446	0.06331428571428571	8.11e-05	2.920467233657837
3150000	69.1	70.33	2457	0.06314285714285714	8.1e-05	2.8749013264973957
3160000	70.13	70.33	2469	0.06297142857142857	8.09e-05	3.126977014541626
3170000	70.83	71.02	2482	0.0628	8.08e-05	3.4139646093050637
3180000	71.77	71.77	2493	0.06262857142857142	8.070000000000001e-05	4.679294339815775
3190000	72.15	72.3	2505	0.06245714285714286	8.060000000000001e-05	3.472683091958364
3200000	72.54	72.54	2516	0.062285714285714285	8.05e-05	3.3630183219909666
3210000	72.33	72.8	2528	0.06211428571428571	8.04e-05	3.3682854374249778
3220000	71.91	72.8	2539	0.06194285714285714	8.03e-05	3.412163670857747
3230000	73.0	73.0	2552	0.06177142857142857	8.02e-05	3.315419940153758
3240000	73.44	73.98	2564	0.0616	8.01e-05	3.4245303153991697
3250000	72.45	73.98	2576	0.06142857142857143	8e-05	3.745886301994324
3260000	73.24	73.98	2589	0.06125714285714286	7.99e-05	4.478751917680104
3270000	73.77	73.98	2601	0.061085714285714285	7.98e-05	3.38536669810613
3280000	73.33	73.98	2612	0.06091428571428572	7.97e-05	3.688970641295115
3290000	72.81	73.98	2623	0.06074285714285715	7.960000000000001e-05	3.33644118309021
3300000	73.77	73.98	2636	0.060571428571428575	7.950000000000001e-05	3.2149203499158223
3310000	73.33	73.98	2647	0.0604	7.94e-05	3.0928130626678465
3320000	72.46	73.98	2660	0.06022857142857143	7.93e-05	3.0796993494033815
3330000	73.17	73.98	2672	0.06005714285714286	7.92e-05	3.054324412345886
3340000	73.59	73.98	2684	0.059885714285714285	7.91e-05	3.064370274543762
3350000	72.88	73.98	2695	0.05971428571428571	7.900000000000001e-05	3.387989322344462
3360000	73.25	73.98	2708	0.05954285714285714	7.890000000000001e-05	3.1753310640652974
3370000	74.45	74.45	2720	0.059371428571428575	7.88e-05	2.838633191585541
3380000	74.32	74.46	2733	0.0592	7.87e-05	2.725754809379578
3390000	74.49	74.98	2745	0.05902857142857143	7.86e-05	2.6470356384913125
3400000	74.01	74.98	2757	0.05885714285714286	7.850000000000001e-05	2.7391021569569904
3410000	73.78	74.98	2769	0.058685714285714285	7.840000000000001e-05	2.68942399819692
3420000	74.53	74.98	2782	0.05851428571428571	7.83e-05	2.70257161060969
3430000	74.46	74.98	2794	0.05834285714285714	7.82e-05	3.027456295490265
3440000	73.63	74.98	2806	0.05817142857142857	7.81e-05	3.200982141494751
3450000	73.83	74.98	2819	0.058	7.8e-05	2.6934036453564962
3460000	73.87	74.98	2832	0.05782857142857143	7.79e-05	2.91742658217748
3470000	73.56	74.98	2844	0.05765714285714286	7.780000000000001e-05	2.8045556346575418
3480000	73.92	74.98	2856	0.057485714285714286	7.77e-05	3.3310670574506123
3490000	74.23	74.98	2869	0.05731428571428571	7.76e-05	3.9443227370580036
3500000	73.34	74.98	2882	0.05714285714285715	7.75e-05	3.0334654688835143
3510000	73.13	74.98	2893	0.056971428571428576	7.740000000000001e-05	3.2620388944943746
3520000	73.76	74.98	2906	0.0568	7.730000000000001e-05	3.073436490694682
3530000	73.15	74.98	2918	0.05662857142857143	7.72e-05	3.2236008803049723
3540000	72.94	74.98	2930	0.05645714285714286	7.71e-05	3.6771618247032167
3550000	72.71	74.98	2942	0.056285714285714286	7.7e-05	3.2402616421381634
3560000	73.39	74.98	2955	0.056114285714285714	7.69e-05	3.018777859210968
3570000	73.72	74.98	2967	0.05594285714285714	7.68e-05	3.192227578163147
3580000	73.61	74.98	2980	0.05577142857142857	7.67e-05	2.650014404455821
3590000	74.75	74.98	2993	0.0556	7.66e-05	2.7351483583450316
3600000	74.94	75.37	3006	0.055428571428571424	7.65e-05	3.1587746342023215
